"","Pop_ID","Population","Row","Column","Block","Family","Replicate","Surveyor","Date","Monarch_Quantity_Observed","Liriomyza_asclepiadis","Labidomera_clivicollis","Comment","Sample","X","Patch_ID","Latitude","Longitude","Transect_ID","CTD_m","City_dist","Urb_Rur","Urb_score"
"539","MW014",14,2,10,1,2,2,"Samer","8/20/21",0,3,0,NA,"Late",14,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833
"540","MW014",14,5,40,2,1,4,"Samer","8/19/21",0,2,0,NA,"Late",14,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833
"541","MW014",14,8,16,1,3,2,"Hayden","8/19/21",0,1,0,NA,"Late",14,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833
"542","MW014",14,7,23,2,4,4,"Hayden","8/19/21",0,0,0,NA,"Late",14,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833
"543","MW014",14,2,6,1,5,2,"Hayden","7/16/21",5,2,0,NA,"Early",14,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833
"544","MW014",14,15,15,3,3,3,"Hayden","8/18/21",0,0,0,NA,"Late",14,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833
"545","MW014",14,2,27,2,3,5,"Samer","8/20/21",0,5,1,NA,"Late",14,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833
"546","MW014",14,2,32,2,4,2,"Hayden","7/16/21",0,0,0,NA,"Early",14,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833
"547","MW014",14,12,30,4,4,3,"Hayden","7/14/21",0,0,0,NA,"Early",14,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833
"548","MW014",14,3,3,1,5,1,"Samer","8/20/21",0,2,0,NA,"Late",14,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833
"549","MW015",15,18,20,3,1,1,"Samer","7/12/21",0,0,0,NA,"Early",15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"550","MW015",15,8,8,1,4,4,"Hayden","7/15/21",0,0,0,NA,"Early",15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"551","MW015",15,17,18,3,4,5,"Hayden","8/17/21",0,0,0,NA,"Late",15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"552","MW015",15,19,40,4,1,2,"Hayden","8/17/21",0,0,0,NA,"Late",15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"553","MW015",15,17,18,3,4,5,"Samer","7/12/21",0,0,0,NA,"Early",15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"554","MW015",15,3,8,1,4,1,"Samer","7/16/21",0,0,0,NA,"Early",15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"555","MW015",15,10,41,4,2,1,"Hayden","8/19/21",0,3,0,NA,"Late",15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"556","MW015",15,19,45,4,3,2,"Hayden","8/17/21",0,1,0,NA,"Late",15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"557","MW015",15,1,21,1,5,2,"Samer","7/16/21",0,3,0,NA,"Early",15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"558","MW015",15,15,28,4,3,3,"Hayden","8/18/21",0,3,0,NA,"Late",15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"559","MW015",15,17,34,4,1,3,"Hayden","8/17/21",0,0,0,NA,"Late",15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"560","MW015",15,19,45,4,3,2,"Hayden","7/12/21",0,4,0,NA,"Early",15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"561","MW015",15,16,10,3,5,3,"Samer","7/12/21",2,0,0,NA,"Early",15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"562","MW015",15,4,25,2,2,5,"Samer","8/19/21",0,2,0,NA,"Late",15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"563","MW015",15,16,1,3,4,2,"Hayden","8/17/21",0,2,0,NA,"Late",15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"564","MW015",15,8,15,1,1,5,"Hayden","7/15/21",0,0,0,NA,"Early",15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"565","MW015",15,20,38,4,4,3,"Hayden","8/17/21",0,3,0,NA,"Late",15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"566","MW015",15,8,8,1,4,4,"Hayden","8/19/21",0,2,0,NA,"Late",15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"567","MW015",15,19,40,4,1,2,"Hayden","7/12/21",0,0,0,NA,"Early",15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"568","MW015",15,3,12,1,2,4,"Samer","8/20/21",0,1,0,NA,"Late",15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"569","MW015",15,8,20,1,5,1,"Hayden","7/15/21",0,2,0,NA,"Early",15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"570","MW015",15,18,20,3,1,1,"Hayden","8/17/21",0,2,0,NA,"Late",15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"571","MW015",15,2,44,2,2,3,"Hayden","7/16/21",1,1,0,NA,"Early",15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"572","MW015",15,8,15,1,1,5,"Hayden","8/19/21",0,0,0,NA,"Late",15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"573","MW015",15,9,32,2,3,1,"Hayden","7/15/21",0,3,0,NA,"Early",15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"574","MW015",15,19,25,3,2,2,"Hayden","8/17/21",0,3,0,NA,"Late",15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"575","MW015",15,4,25,2,2,5,"Hayden","7/16/21",0,2,0,NA,"Early",15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"576","MW015",15,8,20,1,5,1,"Hayden","8/19/21",0,10,0,NA,"Late",15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"577","MW015",15,17,34,4,1,3,"Samer","7/12/21",0,0,0,NA,"Early",15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"578","MW015",15,1,17,1,5,5,"Samer","8/20/21",0,6,0,NA,"Late",15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"579","MW015",15,1,21,1,5,2,"Samer","8/20/21",0,3,0,NA,"Late",15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"580","MW015",15,19,25,3,2,2,"Hayden","7/12/21",1,1,0,NA,"Early",15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"581","MW015",15,9,39,2,5,4,"Hayden","7/15/21",0,0,0,NA,"Early",15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"582","MW015",15,2,44,2,2,3,"Samer","8/20/21",0,3,0,NA,"Late",15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"583","MW015",15,9,22,1,3,5,"Samer","8/19/21",0,0,0,NA,"Late",15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"584","MW015",15,9,39,2,5,4,"Samer","8/19/21",0,0,0,NA,"Late",15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"585","MW015",15,3,12,1,2,4,"Samer","7/16/21",2,0,0,NA,"Early",15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"586","MW015",15,20,38,4,4,3,"Samer","7/12/21",3,0,0,NA,"Early",15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"587","MW015",15,16,1,3,4,2,"Samer","7/12/21",0,0,0,NA,"Early",15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"588","MW015",15,1,17,1,5,5,"Samer","7/16/21",1,2,0,NA,"Early",15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"589","MW015",15,9,22,1,3,5,"Hayden","7/15/21",0,0,0,NA,"Early",15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"590","MW015",15,9,32,2,3,1,"Samer","8/19/21",0,9,0,NA,"Late",15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"591","MW015",15,16,10,3,5,3,"Hayden","8/17/21",0,2,0,NA,"Late",15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"592","MW015",15,2,15,1,3,4,"Samer","8/20/21",0,0,0,NA,"Late",15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"593","MW015",15,2,15,1,3,4,"Hayden","7/16/21",0,0,0,NA,"Early",15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"594","MW015",15,3,8,1,4,1,"Samer","8/20/21",0,1,0,NA,"Late",15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"595","MW015",15,10,41,4,2,1,"Hayden","7/14/21",0,2,0,NA,"Early",15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"596","MW015",15,15,28,4,3,3,"Samer","7/12/21",0,0,0,NA,"Early",15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"597","MW016",16,21,8,3,1,5,"Hayden","7/12/21",0,0,0,NA,"Early",16,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649
"598","MW016",16,10,11,1,3,3,"Hayden","8/19/21",0,0,0,NA,"Late",16,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649
"599","MW016",16,10,11,1,3,3,"Hayden","7/15/21",0,0,0,NA,"Early",16,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649
"600","MW016",16,7,41,2,3,5,"Hayden","8/19/21",0,12,0,NA,"Late",16,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649
"601","MW016",16,11,41,4,1,1,"Hayden","8/19/21",0,0,0,NA,"Late",16,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649
"602","MW016",16,10,32,2,1,2,"Hayden","8/19/21",0,0,0,NA,"Late",16,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649
"603","MW016",16,21,5,3,3,1,"Hayden","7/12/21",0,0,0,NA,"Early",16,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649
"604","MW016",16,8,21,1,2,1,"Hayden","8/19/21",0,0,0,NA,"Late",16,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649
"605","MW016",16,21,5,3,3,1,"Hayden","8/16/21",0,0,0,NA,"Late",16,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649
"606","MW016",16,10,32,2,1,2,"Hayden","7/14/21",0,0,0,NA,"Early",16,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649
"607","MW016",16,7,41,2,3,5,"Hayden","7/16/21",1,2,0,NA,"Early",16,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649
"608","MW016",16,17,36,4,3,2,"Hayden","8/17/21",0,0,0,NA,"Late",16,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649
"609","MW016",16,3,25,2,3,4,"Samer","7/16/21",0,1,0,NA,"Early",16,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649
"610","MW016",16,21,8,3,1,5,"Hayden","8/16/21",0,0,0,NA,"Late",16,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649
"611","MW016",16,8,21,1,2,1,"Hayden","7/15/21",0,0,0,NA,"Early",16,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649
"612","MW016",16,3,25,2,3,4,"Samer","8/20/21",0,0,0,NA,"Late",16,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649
"613","MW016",16,11,41,4,1,1,"Hayden","7/14/21",0,0,0,NA,"Early",16,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649
"614","MW016",16,17,36,4,3,2,"Samer","7/12/21",0,0,0,NA,"Early",16,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649
"615","MW016",16,17,24,3,1,3,"Hayden","8/17/21",0,0,0,NA,"Late",16,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649
"616","MW016",16,17,24,3,1,3,"Samer","7/12/21",0,0,0,NA,"Early",16,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649
"617","MW017",17,6,44,2,5,2,"Hayden","7/16/21",0,0,0,NA,"Early",17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"618","MW017",17,11,31,4,4,5,"Hayden","8/19/21",0,1,0,NA,"Late",17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"619","MW017",17,12,24,4,3,4,"Hayden","8/18/21",1,7,0,NA,"Late",17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"620","MW017",17,2,37,2,2,4,"Samer","8/20/21",0,6,0,NA,"Late",17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"621","MW017",17,6,40,2,2,1,"Hayden","7/16/21",0,0,0,NA,"Early",17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"622","MW017",17,9,41,2,3,5,"Samer","8/19/21",0,1,0,NA,"Late",17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"623","MW017",17,9,41,2,3,5,"Hayden","7/15/21",1,0,0,NA,"Early",17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"624","MW017",17,14,38,4,1,5,"Hayden","8/18/21",0,11,0,NA,"Late",17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"625","MW017",17,3,18,1,1,1,"Samer","7/16/21",0,6,0,NA,"Early",17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"626","MW017",17,3,18,1,1,1,"Samer","8/20/21",0,7,0,NA,"Late",17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"627","MW017",17,6,40,2,2,1,"Samer","8/19/21",0,2,0,NA,"Late",17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"628","MW017",17,8,35,2,4,2,"Hayden","8/19/21",0,1,0,NA,"Late",17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"629","MW017",17,11,25,4,4,1,"Hayden","7/14/21",0,0,0,NA,"Early",17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"630","MW017",17,6,44,2,5,2,"Samer","8/19/21",0,0,0,NA,"Late",17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"631","MW017",17,8,7,1,1,4,"Hayden","7/15/21",2,1,0,NA,"Early",17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"632","MW017",17,2,37,2,2,4,"Hayden","7/16/21",0,7,0,NA,"Early",17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"633","MW017",17,12,24,4,3,4,"Hayden","7/14/21",3,12,0,NA,"Early",17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"634","MW017",17,5,35,2,5,1,"Samer","8/19/21",0,0,0,NA,"Late",17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"635","MW017",17,6,37,2,3,2,"Hayden","7/16/21",0,0,0,NA,"Early",17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"636","MW017",17,12,28,4,2,3,"Hayden","7/14/21",0,0,0,NA,"Early",17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"637","MW017",17,5,29,2,1,3,"Samer","8/19/21",1,3,0,NA,"Late",17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"638","MW017",17,2,46,2,5,4,"Hayden","7/16/21",0,5,0,NA,"Early",17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"639","MW017",17,9,11,1,2,5,"Samer","8/19/21",0,0,0,NA,"Late",17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"640","MW017",17,12,28,4,2,3,"Hayden","8/18/21",0,0,0,NA,"Late",17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"641","MW017",17,8,7,1,1,4,"Hayden","8/19/21",0,3,0,NA,"Late",17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"642","MW017",17,9,11,1,2,5,"Hayden","7/15/21",0,1,0,NA,"Early",17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"643","MW017",17,15,7,3,4,3,"Samer","7/12/21",1,0,0,NA,"Early",17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"644","MW017",17,8,35,2,4,2,"Hayden","7/15/21",2,2,0,NA,"Early",17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"645","MW017",17,6,37,2,3,2,"Samer","8/19/21",0,0,0,NA,"Late",17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"646","MW017",17,15,14,3,3,3,"Hayden","8/18/21",1,9,0,NA,"Late",17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"647","MW017",17,11,25,4,4,1,"Hayden","8/19/21",0,0,0,NA,"Late",17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"648","MW017",17,13,13,3,1,2,"Hayden","8/18/21",0,0,0,NA,"Late",17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"649","MW017",17,10,17,1,5,3,"Hayden","7/15/21",1,3,0,NA,"Early",17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"650","MW017",17,11,31,4,4,5,"Hayden","7/14/21",0,3,0,NA,"Early",17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"651","MW017",17,8,38,2,3,1,"Hayden","7/15/21",1,2,0,NA,"Early",17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"652","MW017",17,18,7,3,2,2,"Hayden","8/17/21",0,0,0,NA,"Late",17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"653","MW017",17,5,35,2,5,1,"Samer","7/16/21",0,1,0,NA,"Early",17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"654","MW017",17,14,38,4,1,5,"Hayden","7/13/21",0,3,0,NA,"Early",17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"655","MW017",17,4,13,1,4,4,"Hayden","7/16/21",0,3,0,NA,"Early",17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"656","MW017",17,2,46,2,5,4,"Samer","8/20/21",0,8,1,NA,"Late",17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"657","MW017",17,10,17,1,5,3,"Hayden","8/19/21",0,1,0,NA,"Late",17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"658","MW017",17,18,7,3,2,2,"Samer","7/12/21",0,0,0,NA,"Early",17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"659","MW017",17,8,38,2,3,1,"Hayden","8/19/21",0,7,0,NA,"Late",17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"660","MW017",17,13,13,3,1,2,"Hayden","7/14/21",0,1,1,NA,"Early",17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"661","MW017",17,15,14,3,3,3,"Samer","7/12/21",0,0,0,NA,"Early",17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"662","MW017",17,15,7,3,4,3,"Hayden","8/18/21",0,1,0,NA,"Late",17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"663","MW017",17,4,13,1,4,4,"Samer","8/19/21",0,0,0,NA,"Late",17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"664","MW017",17,5,29,2,1,3,"Samer","7/16/21",0,0,0,NA,"Early",17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"665","MW018",18,18,33,4,5,4,"Samer","7/12/21",1,0,0,NA,"Early",18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"666","MW018",18,11,5,1,3,1,"Hayden","8/19/21",0,0,0,NA,"Late",18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"667","MW018",18,20,43,4,5,5,"Samer","7/12/21",0,0,0,NA,"Early",18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"668","MW018",18,15,46,4,4,5,"Hayden","8/18/21",0,0,0,NA,"Late",18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"669","MW018",18,16,44,4,3,5,"Hayden","8/17/21",0,0,0,NA,"Late",18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"670","MW018",18,16,44,4,3,5,"Samer","7/12/21",0,0,0,NA,"Early",18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"671","MW018",18,15,9,3,3,3,"Samer","7/12/21",2,0,0,NA,"Early",18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"672","MW018",18,20,21,3,1,3,"Samer","7/12/21",0,0,0,NA,"Early",18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"673","MW018",18,6,31,2,4,3,"Hayden","7/16/21",1,3,0,NA,"Early",18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"674","MW018",18,18,33,4,5,4,"Hayden","8/17/21",0,0,0,NA,"Late",18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"675","MW018",18,2,20,1,5,1,"Samer","8/20/21",0,0,0,NA,"Late",18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"676","MW018",18,20,23,3,4,4,"Samer","7/12/21",3,0,0,NA,"Early",18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"677","MW018",18,4,39,2,1,1,"Samer","8/19/21",0,0,0,NA,"Late",18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"678","MW018",18,20,43,4,5,5,"Hayden","8/17/21",0,0,0,NA,"Late",18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"679","MW018",18,2,20,1,5,1,"Hayden","7/16/21",1,0,0,NA,"Early",18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"680","MW018",18,4,45,2,5,2,"Hayden","7/16/21",1,3,0,NA,"Early",18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"681","MW018",18,6,45,2,2,4,"Samer","8/19/21",0,1,0,NA,"Late",18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"682","MW018",18,15,46,4,4,5,"Samer","7/12/21",0,0,0,NA,"Early",18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"683","MW018",18,3,19,1,1,4,"Samer","7/16/21",1,0,0,NA,"Early",18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"684","MW018",18,20,30,4,4,2,"Samer","7/12/21",0,0,0,NA,"Early",18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"685","MW018",18,6,32,2,2,1,"Hayden","7/16/21",0,0,0,NA,"Early",18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"686","MW018",18,1,37,2,1,2,"Samer","8/20/21",1,2,0,NA,"Late",18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"687","MW018",18,16,33,4,2,5,"Samer","7/12/21",2,0,0,NA,"Early",18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"688","MW018",18,18,11,3,3,2,"Hayden","8/17/21",2,4,0,NA,"Late",18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"689","MW018",18,6,45,2,2,4,"Hayden","7/16/21",0,0,0,NA,"Early",18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
