"","Population","Row","Column","Block","Family","Replicate","Deer_damage_DC3","Exposed_rhizome_DC1","Monarch_damage_DC3","Ramets_veryearly","Ramets_early","Ramets_late","Total_Height_late","date_diff","rel_growth_rate","Patch_ID","Latitude","Longitude","Transect_ID","CTD_m","City_dist","Urb_score","Total_Height_veryearly","Total_Height_early","Year","Urb_Rur","Pop_ID"
"437","31",2,23,1,"4","2",0,0,1,3,3,4,32.6,88,-0.0121541432184986,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,1.87618,0.95,3.28,"2019",NA,NA
"438","31",10,23,1,"3","3",0,0,1,1,1,1,5.8,88,0.00749142760095754,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,1.87618,0.03,0.21,"2019",NA,NA
"439","31",10,45,4,"3","2",0,0,1,1,1,0,0,90,-0.00879732743586728,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,1.87618,0.06,0.25,"2019",NA,NA
"440","31",15,30,4,"3","5",0,0,1,1,1,2,6.3,89,0.000548204091791373,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,1.87618,0.06,0.16,"2019",NA,NA
"441","31",1,38,2,"5","1",0,0,1,1,1,1,9.5,89,-0.0136454393729577,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,1.87618,0.32,0.81,"2019",NA,NA
"442","31",15,6,3,"2","3",0,1,1,4,0,1,4.6,89,-0.00298542882846074,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,1.87618,0.06,0,"2019",NA,NA
"443","31",21,42,4,"2","5",0,1,1,15,4,1,0.2,90,-0.0658547336218935,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,1.87618,0.75,3.28,"2019",NA,NA
"444","31",16,34,4,"2","4",0,1,1,2,2,2,13.6,89,0.00345488426683102,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,1.87618,0.1,0.39,"2019",NA,NA
"445","31",3,16,1,"2","2",0,0,1,6,4,3,27.6,88,-0.0105759030605256,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,1.87618,0.7,2.68,"2019",NA,NA
"446","31",10,20,1,"2","1",0,0,1,5,3,4,12.5,88,-0.00956326347361612,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,1.87618,0.29,0.77,"2019",NA,NA
"447","31",14,24,3,"4","4",0,1,1,4,4,5,33.5,89,0.00524744945064717,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,1.87618,0.21,0.53,"2019",NA,NA
"448","31",16,7,3,"1","2",0,0,1,3,1,1,12.3,89,-0.00703252756798627,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,1.87618,0.23,0.64,"2019",NA,NA
"449","31",20,26,4,"4","5",1,0,1,3,2,1,6.8,90,-0.0125288869504596,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,1.87618,0.21,0.74,"2019",NA,NA
"450","31",1,30,2,"3","4",0,0,1,0,0,1,2,89,-0.0034477844880905,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,1.87618,0,0,"2019",NA,NA
"451","31",1,31,2,"1","1",0,0,1,0,0,1,4.9,89,0.00662062028220878,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,1.87618,0,0,"2019",NA,NA
"452","31",19,2,3,"3","1",1,0,0,0,2,2,20.8,88,0.0231244657580372,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,1.87618,0,0.36,"2019",NA,NA
"453","31",14,20,3,"4","3",0,1,1,2,0,3,6.8,89,0.00345488426683102,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,1.87618,0.05,0,"2019",NA,NA
"454","31",18,38,4,"4","1",0,1,1,9,6,1,2.1,89,-0.0475042242117598,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,1.87618,1.44,2.45,"2019",NA,NA
"455","31",10,29,2,"5","2",0,0,1,0,1,1,9.3,89,0.0138203865186428,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,1.87618,0,0.18,"2019",NA,NA
"456","31",3,34,2,"1","3",0,0,1,0,1,2,22.1,89,0.0235458158261091,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,1.87618,0,0.12,"2019",NA,NA
"457","31",21,3,3,"1","4",0,0,1,1,0,1,7.3,88,-0.0102556523834298,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,1.87618,0.18,0,"2019",NA,NA
"458","32",10,43,4,"1","4",0,0,1,0,0,2,6.3,90,0.00933944037108319,"AS045",43.66963,-79.498027,"South",9547.46298971845,9.54746298971845,1.9821,0,0,"2019",NA,NA
"459","32",5,5,1,"1","3",0,0,1,0,0,1,7,87,0.0108725304489116,"AS045",43.66963,-79.498027,"South",9547.46298971845,9.54746298971845,1.9821,0,0,"2019",NA,NA
"460","32",12,8,3,"1","1",0,0,0,0,0,2,5.2,89,0.00728829916390316,"AS045",43.66963,-79.498027,"South",9547.46298971845,9.54746298971845,1.9821,0,0,"2019",NA,NA
"461","32",4,27,2,"1","2",0,0,1,1,1,2,24.1,89,-0.00597033962031122,"AS045",43.66963,-79.498027,"South",9547.46298971845,9.54746298971845,1.9821,0.41,0.9,"2019",NA,NA
"462","35",13,34,4,"2","4",0,0,1,0,0,1,7.3,89,0.0110997117770151,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,-3.55182,0,0,"2019",NA,NA
"463","35",11,45,4,"3","3",0,1,1,1,1,0,0,90,-0.00109569209631233,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,-3.55182,0.03,0.07,"2019",NA,NA
"464","35",14,16,3,"2","5",1,1,1,0,1,2,10,89,0.0146357875617309,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,-3.55182,0,0.2,"2019",NA,NA
"465","35",12,33,4,"5","2",0,0,1,1,1,2,17.3,90,0.00158507000446137,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,-3.55182,0.15,0.44,"2019",NA,NA
"466","35",7,22,1,"4","4",0,1,1,0,0,5,26.7,88,0.025962085970525,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,-3.55182,0,0,"2019",NA,NA
"467","35",9,43,2,"2","2",0,0,1,1,1,0,0,89,-0.0184163744900591,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,-3.55182,0.14,0.66,"2019",NA,NA
"468","35",18,36,4,"2","3",0,0,1,0,0,1,2.1,89,-0.00289958039629913,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,-3.55182,0,0,"2019",NA,NA
"469","35",21,24,3,"5","4",0,0,1,2,2,2,19.4,88,0.00545870927592366,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,-3.55182,0.12,1.28,"2019",NA,NA
"470","35",7,21,1,"3","2",0,1,1,0,0,2,11,88,0.0158851735545269,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,-3.55182,0,0,"2019",NA,NA
"471","35",11,7,1,"5","3",0,0,1,1,1,2,16.4,88,-0.0106862304937865,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,-3.55182,0.42,1.02,"2019",NA,NA
"472","35",9,29,2,"4","1",0,0,1,0,1,4,19.6,89,0.0221969614183873,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,-3.55182,0,0.2,"2019",NA,NA
"473","35",20,46,4,"3","4",0,0,0,2,2,1,17.1,90,0.00145586958229338,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,-3.55182,0.15,0.63,"2019",NA,NA
"474","35",14,46,4,"5","1",0,0,0,0,0,2,5.8,89,0.00851525750058847,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,-3.55182,0,0,"2019",NA,NA
"475","35",11,32,4,"4","3",0,0,1,0,0,1,5.9,90,0.00861058167679637,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,-3.55182,0,0,"2019",NA,NA
"476","35",8,29,2,"3","5",0,0,1,0,3,0,0,89,NA,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,-3.55182,0,1.29,"2019",NA,NA
"477","35",2,14,1,"2","1",0,0,1,2,2,0,0,88,-0.0330911705162289,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,-3.55182,0.5,1.22,"2019",NA,NA
"478","36",4,37,2,"5","3",0,0,1,0,0,3,17.3,89,0.0207944550730757,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,-3.25583,0,0,"2019",NA,NA
"479","36",20,33,4,"1","3",0,0,1,3,2,3,10.9,90,-0.0135795013712125,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,-3.25583,0.37,0.82,"2019",NA,NA
"480","36",4,41,2,"1","5",0,0,1,2,3,8,121,89,0.00885907146476708,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,-3.25583,0.55,1.48,"2019",NA,NA
"481","36",2,13,1,"2","4",0,1,1,5,4,0,0,88,-0.0226787758358408,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,-3.25583,0.2,0.58,"2019",NA,NA
"482","36",6,28,2,"1","1",0,0,1,1,1,2,21.1,88,-0.0110918028437856,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,-3.25583,0.56,0.69,"2019",NA,NA
"483","36",6,14,1,"2","5",0,0,1,0,2,2,9.6,88,0.0143382170281113,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,-3.25583,0,0.54,"2019",NA,NA
"484","36",12,18,3,"5","2",0,0,1,3,2,1,4.5,89,-0.0316113563680903,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,-3.25583,0.75,1.34,"2019",NA,NA
"485","36",1,25,2,"4","2",0,0,1,2,2,2,17.5,89,0.0074716438605983,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,-3.25583,0.09,0.45,"2019",NA,NA
"486","36",3,20,1,"2","2",0,1,1,3,3,2,13.6,88,0.00754726867825788,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,-3.25583,0.07,0.27,"2019",NA,NA
"487","36",20,29,4,"2","3",0,0,1,4,2,2,14.9,90,-0.00883495942794519,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,-3.25583,0.33,0.84,"2019",NA,NA
"488","36",16,8,3,"5","1",0,0,1,1,2,1,16.2,89,0.00337196171292514,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,-3.25583,0.12,1.5,"2019",NA,NA
"489","36",3,32,2,"3","5",0,0,0,0,0,0,0,89,NA,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,-3.25583,0,NA,"2019",NA,NA
"490","36",11,11,1,"1","2",0,0,1,1,1,1,16.7,88,-0.0099258038033094,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,-3.25583,0.4,0.81,"2019",NA,NA
"491","36",6,1,1,"4","4",0,0,1,1,1,1,1,88,-0.0272488099181633,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,-3.25583,0.11,0.45,"2019",NA,NA
"492","36",18,26,4,"5","5",0,0,1,0,1,1,5,89,0.00684761699364158,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,-3.25583,0,0.39,"2019",NA,NA
"493","36",17,32,4,"4","3",0,0,1,0,0,3,15,89,0.0191915752932833,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,-3.25583,0,0,"2019",NA,NA
"494","36",1,43,2,"3","3",0,0,1,2,2,2,16.4,89,-0.0137985433247752,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,-3.25583,0.56,1.03,"2019",NA,NA
"495","36",4,40,2,"1","4",0,1,1,8,5,8,70.6,89,-0.0110046271722557,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,-3.25583,1.88,3.79,"2019",NA,NA
"496","36",5,43,2,"3","4",0,1,0,4,3,1,21.7,89,-0.0102435032136838,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,-3.25583,0.54,0.94,"2019",NA,NA
"497","36",20,9,3,"5","4",0,0,1,1,1,1,6.3,88,0.00262626955640212,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,-3.25583,0.05,0.56,"2019",NA,NA
"498","39",3,27,2,"4","2",0,1,1,5,4,3,54.4,89,-0.0145723670883438,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,2.30737,1.99,3.77,"2019",NA,NA
"499","39",18,28,4,"1","1",0,0,1,1,1,1,11.2,89,-0.0110706022849563,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,2.30737,0.3,0.74,"2019",NA,NA
"500","39",8,30,2,"3","3",0,0,1,3,2,1,16.4,89,-0.010017956396447,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,2.30737,0.4,1.44,"2019",NA,NA
"501","39",17,10,3,"4","5",0,1,1,3,2,3,41.7,89,-0.0083914121985781,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,2.30737,0.88,1.61,"2019",NA,NA
"502","39",21,32,4,"4","3",1,1,1,2,2,2,60.7,90,0.00711341994739695,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,2.30737,0.32,1.21,"2019",NA,NA
"503","39",18,2,3,"2","3",0,0,0,0,0,1,3.3,89,0.00217890414013971,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,2.30737,0,0,"2019",NA,NA
"504","39",3,13,1,"2","2",0,0,1,0,0,1,7.1,88,0.0109101680005372,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,2.30737,0,0,"2019",NA,NA
"505","39",9,7,1,"3","4",0,0,1,0,0,2,20,88,0.0226787758358408,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,2.30737,0,0,"2019",NA,NA
"506","39",13,2,3,"3","1",0,0,1,0,0,1,12.2,89,0.0168700668734743,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,2.30737,0,0,"2019",NA,NA
"507","39",7,29,2,"2","5",0,0,1,0,1,2,29.2,89,0.0266760529131937,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,2.30737,0,0.06,"2019",NA,NA
"508","39",8,40,2,"3","5",0,0,1,0,2,4,16.7,89,0.0203978507800304,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,2.30737,0,0.24,"2019",NA,NA
"509","39",16,22,3,"4","4",0,0,1,0,0,1,2.6,89,-0.000499871404186108,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,2.30737,0,0,"2019",NA,NA
"510","39",5,42,2,"5","3",0,0,1,2,2,1,4.2,89,-0.0291041254544475,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,2.30737,0.56,1.81,"2019",NA,NA
"511","39",11,23,1,"5","1",0,0,1,2,2,1,7,88,-0.0244140274223499,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,2.30737,0.6,1.38,"2019",NA,NA
"512","39",9,36,2,"5","2",0,0,0,0,0,1,11.2,89,0.0159091435764163,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,2.30737,0,0,"2019",NA,NA
"513","39",16,40,4,"1","2",1,0,1,2,3,3,30.9,89,0.0126760796731422,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,2.30737,0.1,0.44,"2019",NA,NA
"514","39",18,25,3,"1","3",1,1,1,12,8,4,29.2,89,-0.0153037049339355,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,2.30737,1.14,1.89,"2019",NA,NA
"515","39",9,17,1,"3","2",0,0,0,0,0,1,4.2,88,0.00494414233283321,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,2.30737,0,0,"2019",NA,NA
"516","39",2,4,1,"2","1",0,0,0,0,1,1,10.5,88,0.0153565370132213,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,2.30737,0,0.07,"2019",NA,NA
"517","39",7,9,1,"2","4",0,0,1,1,1,4,18.9,88,0.000554433683743547,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,2.30737,0.18,0.6,"2019",NA,NA
"518","39",13,37,4,"5","4",0,0,1,3,2,0,0,89,-0.0354930683523559,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,2.30737,0.64,1.15,"2019",NA,NA
"519","39",14,42,4,"1","5",0,0,1,1,1,0,0,89,-0.0280506467580503,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,2.30737,0.33,0.71,"2019",NA,NA
"520","39",16,31,4,"1","4",1,1,1,2,1,3,22.8,89,0.00265605368611495,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,2.30737,0.18,0.35,"2019",NA,NA
"521","39",8,43,2,"4","1",0,0,0,2,2,2,42,89,0.00237425947940682,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,2.30737,0.34,1.87,"2019",NA,NA
"522","40",1,13,1,"3","5",0,1,1,2,4,5,28.2,88,0.000494148999315214,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,1.5481,0.27,1,"2019",NA,NA
"523","40",15,39,4,"2","5",0,0,1,2,2,4,14.4,89,-0.00619828784591287,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,1.5481,0.25,1.21,"2019",NA,NA
"524","40",11,35,4,"3","2",0,0,1,0,0,2,12.2,90,0.0166826216859912,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,1.5481,0,0,"2019",NA,NA
"525","40",1,16,1,"4","5",0,0,0,1,0,1,2.3,88,-0.00882419078976132,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,1.5481,0.05,0,"2019",NA,NA
"526","40",17,20,3,"1","1",1,0,1,1,1,1,17.3,89,-0.00618529078829688,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,1.5481,0.3,0.65,"2019",NA,NA
"527","40",6,11,1,"5","5",0,0,1,1,4,4,33.8,88,-0.00444957048794515,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,1.5481,0.5,0.22,"2019",NA,NA
"528","40",20,37,4,"2","3",1,0,1,4,3,3,38.9,90,-0.0114483736844971,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,1.5481,1.09,2.38,"2019",NA,NA
"529","40",3,43,2,"5","2",0,1,1,3,1,0,0,89,-0.0175837006456352,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,1.5481,0.13,1.15,"2019",NA,NA
"530","40",11,17,1,"5","1",0,0,1,2,2,4,24,88,-0.0017517122707643,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,1.5481,0.28,1.09,"2019",NA,NA
"531","40",12,37,4,"4","1",0,0,1,4,3,2,12.6,90,-0.021721550619719,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,1.5481,0.89,1.58,"2019",NA,NA
"532","40",5,33,2,"3","1",0,0,1,2,3,3,17,89,0.0162575166622059,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,1.5481,0.04,0.12,"2019",NA,NA
"533","40",18,43,4,"5","4",0,0,1,3,2,0,0,89,-0.0327193596115522,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,1.5481,0.5,1.44,"2019",NA,NA
"534","40",21,39,4,"4","4",0,0,1,3,4,2,15.1,90,-0.013739433052895,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,1.5481,0.52,1.81,"2019",NA,NA
"535","40",1,26,2,"3","4",0,0,0,0,1,1,1.5,89,-0.00668016732462737,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,1.5481,0,0.09,"2019",NA,NA
"536","40",17,16,3,"2","1",0,0,1,1,1,1,19.8,89,-0.0130050875133825,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,1.5481,0.63,1.05,"2019",NA,NA
"537","40",2,16,1,"2","2",0,0,1,1,1,2,9.6,88,0.00741278620499648,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,1.5481,0.05,0.08,"2019",NA,NA
"538","40",15,41,4,"3","3",0,0,1,1,2,0,0,89,-0.0262045450581484,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,1.5481,0.28,0.77,"2019",NA,NA
"539","40",19,3,3,"4","3",0,0,0,0,1,1,18.1,88,0.0215444538439975,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,1.5481,0,1.17,"2019",NA,NA
"540","40",14,25,3,"4","2",1,0,1,1,1,1,8.2,89,-0.00601037275668597,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,1.5481,0.14,0.35,"2019",NA,NA
"541","40",4,38,2,"5","3",0,1,1,6,5,4,42.9,89,-0.00126212567386427,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,1.5481,0.48,1.2,"2019",NA,NA
"542","41",14,36,4,"2","2",0,1,1,1,2,1,9.5,89,0.000607496868205345,"AS054",43.675131,-79.571575,"North",15496.0628619836,15.4960628619836,0.524692,0.09,0.16,"2019",NA,NA
"543","41",10,30,2,"2","4",0,0,1,0,0,1,9.3,89,0.0138203865186428,"AS054",43.675131,-79.571575,"North",15496.0628619836,15.4960628619836,0.524692,0,0,"2019",NA,NA
"544","41",2,30,2,"1","1",0,0,0,0,0,2,19,89,0.0218476289793982,"AS054",43.675131,-79.571575,"North",15496.0628619836,15.4960628619836,0.524692,0,0,"2019",NA,NA
"545","41",15,45,4,"4","5",0,0,1,0,0,0,0,89,NA,"AS054",43.675131,-79.571575,"North",15496.0628619836,15.4960628619836,0.524692,0,NA,"2019",NA,NA
"546","41",1,14,1,"2","5",0,0,1,1,1,1,0.5,88,-0.0340424121994772,"AS054",43.675131,-79.571575,"North",15496.0628619836,15.4960628619836,0.524692,0.1,0.22,"2019",NA,NA
"547","41",12,14,3,"2","3",0,1,1,2,1,2,4.6,89,-0.000936872010551136,"AS054",43.675131,-79.571575,"North",15496.0628619836,15.4960628619836,0.524692,0.05,0.1,"2019",NA,NA
"548","41",5,36,2,"1","5",0,0,1,1,1,1,12.6,89,-0.00723996647629791,"AS054",43.675131,-79.571575,"North",15496.0628619836,15.4960628619836,0.524692,0.24,0.46,"2019",NA,NA
"549","41",14,5,3,"2","1",0,0,1,0,0,1,6,89,0.00889617381155118,"AS054",43.675131,-79.571575,"North",15496.0628619836,15.4960628619836,0.524692,0,0,"2019",NA,NA
"550","42",11,27,4,"2","4",0,0,1,0,0,0,0,90,NA,"AS055",43.664067,-79.577284,"North",15838.6656760841,15.8386656760841,2.65813,0,NA,"2019",NA,NA
"551","42",11,42,4,"1","4",0,0,0,1,1,0,0,90,-0.0155321696977597,"AS055",43.664067,-79.577284,"North",15838.6656760841,15.8386656760841,2.65813,0.11,0.19,"2019",NA,NA
"552","42",10,8,1,"1","1",0,0,1,5,4,3,22.6,88,-0.0176690787293598,"AS055",43.664067,-79.577284,"North",15838.6656760841,15.8386656760841,2.65813,1.07,2.24,"2019",NA,NA
"553","42",10,14,1,"2","1",0,0,1,2,1,0,0,88,-0.013604824742457,"AS055",43.664067,-79.577284,"North",15838.6656760841,15.8386656760841,2.65813,0.09,0.21,"2019",NA,NA
"554","42",6,41,2,"1","2",0,1,1,2,2,1,13.5,88,-0.00193067087267497,"AS055",43.664067,-79.577284,"North",15838.6656760841,15.8386656760841,2.65813,0.16,0.11,"2019",NA,NA
"555","42",13,8,3,"2","5",0,0,1,1,1,1,19.1,89,-0.0103540750096102,"AS055",43.664067,-79.577284,"North",15838.6656760841,15.8386656760841,2.65813,0.48,1.11,"2019",NA,NA
"556","42",18,13,3,"1","3",0,0,1,2,2,3,20.7,89,0.00289376379810722,"AS055",43.664067,-79.577284,"North",15838.6656760841,15.8386656760841,2.65813,0.16,0.35,"2019",NA,NA
"557","42",21,17,3,"2","3",0,0,1,0,0,3,20,88,0.0226787758358408,"AS055",43.664067,-79.577284,"North",15838.6656760841,15.8386656760841,2.65813,0,0,"2019",NA,NA
"558","42",2,29,2,"2","2",0,0,0,0,0,2,8,89,0.012128556648088,"AS055",43.664067,-79.577284,"North",15838.6656760841,15.8386656760841,2.65813,0,0,"2019",NA,NA
"559","45",12,40,4,"2","2",0,0,1,2,2,1,3.9,90,-0.0271742881848302,"AS058",43.335538,-79.962974,"Rural",59030.3809861202,59.0303809861202,-2.92002,0.45,0.97,"2019",NA,NA
"560","45",9,23,2,"2","1",0,1,1,5,0,1,7.5,88,-0.00929898094902218,"AS058",43.335538,-79.962974,"Rural",59030.3809861202,59.0303809861202,-2.92002,0.17,0,"2019",NA,NA
"561","45",9,31,2,"2","4",0,0,0,0,0,1,16.7,89,0.0203978507800304,"AS058",43.335538,-79.962974,"Rural",59030.3809861202,59.0303809861202,-2.92002,0,0,"2019",NA,NA
"562","45",16,36,4,"1","5",0,0,1,0,0,2,12.8,89,0.0174094963025345,"AS058",43.335538,-79.962974,"Rural",59030.3809861202,59.0303809861202,-2.92002,0,0,"2019",NA,NA
"563","46",12,5,3,"1","2",0,0,1,2,1,1,11.2,89,-0.00856337137131345,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,-2.26854,0.24,0.66,"2019",NA,NA
"564","46",14,28,4,"5","2",0,0,1,2,2,4,46.4,89,0.012688193911573,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,-2.26854,0.15,0.56,"2019",NA,NA
"565","46",2,17,1,"1","5",0,0,1,2,1,4,18.4,88,-0.00910478866010645,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,-2.26854,0.41,1.23,"2019",NA,NA
"566","46",18,5,3,"4","5",0,0,1,2,3,3,29.7,89,0.00239430579169335,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,-2.26854,0.24,1.11,"2019",NA,NA
"567","46",5,18,1,"5","3",0,1,1,1,1,1,20,87,-0.00609917529956518,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,-2.26854,0.34,1.05,"2019",NA,NA
"568","46",18,40,4,"2","1",0,0,1,1,1,0,0,89,-0.0287117759717912,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,-2.26854,0.35,0.79,"2019",NA,NA
"569","46",12,13,3,"3","2",0,0,0,1,0,2,1.3,89,0.00294791308390439,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,-2.26854,0.01,0,"2019",NA,NA
"570","46",6,13,1,"5","1",0,1,1,2,3,0,0,88,-0.0247506117084994,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,-2.26854,0.24,0.85,"2019",NA,NA
"571","46",13,22,3,"3","3",0,1,1,4,3,3,19.1,89,0.000666478395015954,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,-2.26854,0.18,0.32,"2019",NA,NA
"572","46",10,22,1,"1","1",0,0,1,1,1,1,19.8,88,-0.0116096732674089,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,-2.26854,0.55,1.35,"2019",NA,NA
"573","46",19,46,4,"3","5",0,1,1,2,3,0,0,90,-0.0227169159747047,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,-2.26854,0.21,0.62,"2019",NA,NA
